12109	12470
12109	872
12109	4638
12109	2787
12109	5147
12109	13235
12109	2822
12109	512
12109	16322
12109	16509
12109	15155
12109	16693
12109	7417
12109	7148
12109	13729
12109	14559
12109	1095
12109	15287
12109	4298
12109	10387
12109	7384
12109	16743
12109	8431
12109	543
12109	11081
12109	6430
12109	13388
12109	15183
12109	10539
12109	13722
12109	7596
12109	985
12109	863
12109	3712
12109	4860
12109	13591
12109	5119
12109	8062
12109	16257
12109	6962
12109	10526
12109	15099
12109	16283
12109	3901
12109	16500
12109	14288
12109	1174
12109	13400
12109	1635
12109	14253
12109	1608
12109	10364
12109	16673
12109	14241
12109	14368
12109	1602
12109	9299
12109	3537
12109	4231
12109	13624
12109	13447
12109	6177
12109	16543
12109	1277
12109	16612
12109	2000
12109	6612
12109	12225
12109	8948
12109	15150
12109	14729
12109	4789
12109	13007
12109	14388
12109	5680
12109	9900
12109	16501
12109	12550
12109	1219
12109	15268
12109	10040
12109	13505
12109	597
12109	12091
12109	13877
12109	1487
12109	3554
12109	6975
12109	5796
12109	10125
12109	4514
12109	1098
12109	5693
12109	13109
12109	16804
12109	14576
12109	1464
12109	9614
12109	3934
12109	16694
12109	7817
12109	14601
12109	12382
12109	15109
12109	5339
12109	15691
12109	3239
12109	16623
12109	6990
12109	525
12109	10317
12109	5791
12109	13838
12109	15690
12109	6683
12109	13650
12109	4667
12109	11075
12109	3972
12109	3532
12109	7731
12109	602
12109	9553
12109	11485
12109	13412
12109	10619
12109	10300
12109	791
12109	3195
12109	10740
12109	6726
12109	8707
12109	12926
12109	14000
12109	2992
12109	14014
12109	4351
12109	8765
12109	13360
12109	9165
12109	14279
12109	7387
12109	13247
12109	3630
12109	4742
12109	380
12109	12834
12109	7038
12109	5187
12109	7929
12109	6337
12109	4382
12109	15191
12109	3432
12109	10140
12109	7753
12109	8816
12109	1281
12109	7778
12109	12341
12109	14116
12109	7693
12109	6078
12109	1743
12109	9499
12109	8745
12109	6480
12109	13497
12109	6196
12109	9952
12109	4739
12109	12111
12109	4719
12109	12634
12109	12546
12109	6570
12109	12702
12109	2517
12109	8505
12109	3202
12109	4246
12109	12799
12109	10001
12109	4958
12109	6243
12109	13759
12109	12668
12109	2587
12109	7574
12109	1644
12109	4044
12109	6470
12109	9899
12109	1722
12109	16521
12109	5322
12109	5993
12109	3848
12109	10137
12109	13731
12109	16627
12109	5015
12109	4720
12109	7544
12109	3598
12109	14295
12109	12418
12109	1465
12109	3218
12109	9863
12109	13620
12109	4518
12109	1430
12109	2891
12109	4870
12109	8087
12109	1074
12109	16502
12109	14949
12109	16828
12109	7258
12109	13468
12109	1679
12109	2122
12109	5075
12109	4868
12109	835
12109	12588
12109	4715
12109	3178
12109	7251
12109	6407
12109	8742
12109	8878
12109	15340
12109	10321
12109	5863
12109	13316
12109	4550
12109	7610
12109	8927
12109	4485
12109	3775
12109	14026
12109	5451
12109	608
12109	7998
12109	13556
12109	12531
12109	7991
12109	10064
12109	2739
12109	4034
12109	12836
12109	3941
12109	7491
12109	9927
12109	6184
12109	6673
12109	889
12109	9945
12109	15524
12109	3621
12109	4512
12109	8804
12109	14538
12109	6067
12109	8422
12109	2994
12109	1632
12109	5150
12109	3059
12109	2988
12109	7236
12109	1734
12109	13752
12109	5234
12109	3441
12109	8448
12109	7888
12109	3915
12109	7936
12109	1055
12109	8921
12109	15169
12109	3536
12109	6816
12109	8417
12109	7429
12109	1341
12109	3507
12109	7877
12109	3006
12109	6485
12109	3159
12109	8160
12109	7253
12109	5494
12109	14886
12109	4581
12109	3725
12109	16784
12109	3309
12109	12543
12109	7350
12109	16588
12109	7073
12109	15241
12109	13074
12109	60
12109	3526
12109	6943
12109	14563
12109	4656
12109	14501
12109	5757
12109	16458
12109	16798
12109	8566
12109	7718
12109	15128
12109	3381
12109	13168
12109	5533
12109	8102
12109	3810
12109	9033
12109	12545
12109	12858
12109	1830
12109	1461
12109	1401
12109	13174
12109	668
12109	2750
12109	12266
12109	3305
12109	16433
12109	5425
12109	16498
12109	13955
12109	4691
12109	6599
12109	12263
12109	3654
12109	12460
12109	13053
12109	1304
12109	4920
12109	1737
12109	5524
12109	7627
12109	12757
12109	3605
12109	4775
12109	7023
12109	2911
12109	59
12109	3192
12109	4451
12109	11076
12109	1601
12109	7571
12109	12339
12109	5808
12109	4533
12109	5105
12109	2751
12109	3702
12109	13528
12109	4756
12109	10054
12109	9890
12109	7498
12109	9341
12109	5875
12109	12442
12109	5745
12109	6686
12109	6811
12109	5815
12109	7405
12109	2584
12109	2860
12109	5783
12109	1282
12109	5116
12109	955
12109	13180
12109	14554
12109	8463
12109	8274
12109	382
12109	7456
12109	4629
12109	4208
12109	377
12109	8543
12109	2788
12109	5545
12109	6822
12109	16481
12109	12132
12109	14714
12109	11137
12109	11677
12109	9959
12109	8428
12109	12416
12109	8627
12109	5249
12109	13379
12109	13213
12109	15261
12109	7267
12109	3896
12109	808
12109	16526
12109	7252
12109	15184
12109	2897
12109	8831
12109	3692
12109	4797
12109	13780
12109	12713
12109	253
12109	5478
12109	7133
12109	6597
12109	7883
12109	2572
12109	5143
12109	1280
12109	16429
12109	2499
12109	3208
12109	1607
12109	6693
12109	16915
12109	15104
12109	13119
12109	4339
12109	14389
12109	15271
12109	1690
12109	12750
12109	10350
12109	10221
12109	6532
12109	1258
12109	16344
12109	5587
12109	4928
12109	8853
12109	2776
12109	16320
12109	13723
12109	8855
12109	7290
12109	7167
12109	8565
12109	3650
12109	12337
12109	5989
12109	4525
12109	12254
12109	5798
12109	16751
12109	13104
12109	12325
12109	9991
12109	13087
12109	15441
12109	13790
12109	9555
12109	1503
12109	10357
12109	16546
12109	56
12109	3668
12109	14709
12109	14531
12109	6750
12109	4693
12109	4305
12109	4366
12109	8309
12109	7395
12109	385
12109	13225
12109	10420
12109	14228
12109	8103
12109	883
12109	14552
12109	13712
12109	15253
12109	5753
12109	13482
12109	7588
12109	3718
12109	8
12109	4735
12109	630
12109	12075
12109	4239
12109	8871
12109	12120
12109	10149
12109	8846
12109	14097
12109	1367
12109	7798
12109	14438
12109	5867
12109	8639
12109	12122
12109	8733
12109	8644
12109	13292
12109	8488
12109	6825
12109	15080
12109	13279
12109	4009
12109	1460
12109	1278
12109	4620
12109	1826
12109	10306
12109	3069
12109	2409
12109	12097
12109	14437
12109	3299
12109	10446
12109	8263
12109	16600
12109	10196
12109	933
12109	5309
12109	10376
12109	13286
12109	2970
12109	10425
12109	5301
12109	4103
12109	16814
12109	15093
12109	10786
12109	14442
12109	12055
12109	8793
12109	16359
12109	16593
12109	4734
12109	8645
12109	646
12109	10582
12109	7437
12109	13396
12109	15312
12109	1426
12109	16282
12109	8319
12109	16472
12109	766
12109	6014
12109	1051
12109	3182
12109	8489
12109	6611
12109	594
12109	12824
12109	12986
12109	5976
12109	12544
12109	15663
12109	5431
12109	10392
12109	3198
12109	12136
12109	1576
12109	4340
12109	13635
12109	5404
12109	12258
12109	12137
12109	4105
12109	9000
12109	11920
12109	8122
12109	8235
12109	12139
12109	97
12109	15259
12109	14282
12109	10138
12109	10447
12109	8333
12109	6779
12109	5885
12109	3067
12109	180
12109	3726
12109	4045
12109	16437
12109	6472
12109	10141
12109	12102
12109	4820
12109	1044
12109	575
12109	4553
12109	9088
12109	3969
12109	14249
12109	12326
12109	7270
12109	1500
12109	4731
12109	11238
12109	8882
12109	13837
12109	12134
12109	1782
12109	14222
12109	1665
12109	16402
12109	61
12109	16562
12109	13608
12109	15102
12109	3238
12109	1235
12109	7426
12109	1239
12109	16365
12109	10051
12109	8820
12109	16541
12109	13626
12109	10156
12109	1423
12109	4327
12109	9361
12109	12576
12109	7845
12109	6377
12109	4826
12109	6213
12109	6685
12109	633
12109	13999
12109	8914
12109	12348
12109	7162
12109	13649
12109	4286
12109	19
12109	796
12109	10911
12109	12581
12109	12257
12109	5639
12109	16658
12109	4559
12109	6501
12109	3825
12109	14343
12109	4491
12109	6818
12109	12126
12109	5721
12109	3197
12109	7301
12109	3350
12109	10340
12109	64
12109	8839
12109	10457
12109	4788
12109	13560
12109	12265
12109	8595
12109	14325
12109	10515
12109	5090
12109	14512
12109	3897
12109	5853
12109	12737
12109	6546
12109	11601
12109	10285
12109	11044
12109	9648
12109	12262
12109	9831
12109	12279
12109	8020
12109	995
12109	12978
12109	13268
12109	1246
12109	16416
12109	4422
12109	4583
12109	4418
12109	15292
12109	6872
12109	4570
12109	98
12109	7860
12109	7450
12109	14009
12109	2095
12109	4364
12109	2014
12109	7897
12109	183
12109	4118
12109	14169
12109	4150
12109	10893
12109	12704
12109	5742
12109	15390
12109	16864
12109	5713
12109	16340
12109	14348
12109	16480
12109	12866
12109	9178
12109	13249
12109	6454
12109	10268
12109	15809
12109	10359
12109	577
12109	16740
12109	12200
12109	16455
12109	9992
12109	12905
12109	8506
12109	12635
12109	14692
12109	4476
12109	13636
12109	12316
12109	15479
12109	15201
12109	7230
12109	9984
12109	12123
12109	9887
12109	12618
12109	13516
12109	1591
12109	8975
12109	12191
12109	3929
12109	5457
12109	4541
12109	4865
12109	12253
12109	4783
12109	4520
12109	7540
12109	15315
12109	6618
12109	6139
12109	12528
12109	2643
12109	5549
12109	1530
12109	8393
12109	7225
12109	12450
12109	632
12109	379
12109	751
12109	3740
12109	5869
12109	7140
12109	16910
12109	13385
12109	10175
12109	16342
12109	5513
12109	6080
12109	8719
12109	1117
12109	16444
12109	12854
12109	6632
12109	14401
12109	8561
12109	4746
12109	14162
12109	6949
12109	4768
12109	5650
12109	12949
12109	903
12109	6000
12109	7364
12109	8036
12109	12349
12109	5501
12109	4611
12109	57
12109	3312
12109	13739
12109	3647
12109	14689
12109	8379
12109	5586
12109	381
12109	117
12109	14355
12109	1421
12109	6724
12109	8389
12109	12748
12109	6455
12109	3891
12109	6590
12109	13964
12109	11607
12109	10471
12109	5308
12109	15178
12109	772
12109	16836
12109	11117
12109	14896
12109	4254
12109	10474
12109	10348
12109	58
12109	5517
12109	16374
12109	3660
12109	3631
12109	5041
12109	9289
12109	8440
12109	8764
12109	4721
12109	6107
12109	5985
12109	15684
12109	14301
12109	6136
12109	4829
12109	16348
12109	5482
12109	8479
12109	13874
12109	12340
12109	12343
12109	15926
12109	6965
12109	5626
12109	10333
12109	16286
12109	184
12109	9884
12109	14379
12109	12698
12109	13193
12109	16334
12109	13944
12109	16869
12109	10209
12109	5296
12109	14722
12109	6007
12109	13089
12109	16336
12109	12171
12109	5882
12109	4630
12109	7741
12109	10310
12109	15050
12109	5282
12109	9399
12109	8461
12109	12247
12109	7326
12109	15331
12109	5004
12109	2979
12109	806
12109	3043
12109	4536
12109	8234
12109	387
12109	7138
12109	62
12109	7355
12109	12342
12109	2583
12109	10239
12109	16489
12109	13080
12109	12347
12109	10157
12109	1230
12109	8788
12109	7635
12109	7839
12109	16670
12109	15321
12109	290
12109	15387
12109	7891
12109	4700
12109	13090
12109	1536
12109	14040
12109	13597
12109	12907
12109	8931
12109	13294
12109	8998
12109	8784
12109	16264
12109	1712
12109	6737
12109	12851
12109	3288
12109	378
12109	1726
12109	16574
12109	6102
12109	14276
12109	12988
12109	13407
12109	5210
12109	6091
12109	14407
12109	2768
12109	16892
12109	13511
12109	6224
12109	7861
12109	16338
12109	12203
12109	4784
12109	12216
12109	2573
12109	4528
12109	16469
12109	4421
12109	14176
12109	7706
12109	4240
12109	10475
12109	4502
12109	1106
12109	1618
12109	419
12109	7726
12109	5102
12109	1313
12109	4133
12109	16637
12109	12608
12109	1443
12109	12877
12109	1580
12109	7960
12109	12246
12109	4531
12109	2428
12109	3094
12109	4682
12109	3817
12109	5779
12109	14115
12109	10377
12109	12125
12109	5720
12109	1762
12109	13427
12109	1535
12109	7648
12109	10155
12109	9127
12109	1079
12109	7026
12109	6270
12109	652
12109	1489
12109	13486
12109	4243
12109	4303
12109	4206
12109	16249
12109	5936
12109	4301
12109	6246
12109	3275
12109	14533
12109	4247
12109	5826
12109	7999
12109	16563
12109	7108
12109	8946
12109	11733
12109	6675
12109	3661
12109	7010
12109	15307
12109	4348
12109	7009
12109	7695
12109	13133
12109	7029
12109	1888
12109	14192
12109	12552
12109	2624
12109	8559
12109	6447
12109	16578
12109	4516
12109	2798
12109	13725
12109	8433
12109	5542
12109	8791
12109	6999
12109	7719
12109	13543
12109	584
12109	3185
12109	4616
12109	7027
12109	7013
12109	4884
12109	7559
12109	4695
12109	7322
12109	1125
12109	5320
12109	8612
12109	12241
12109	4626
12109	7232
12109	8966
12109	4385
12109	6023
12109	6381
12109	8973
12109	6032
12109	4191
12109	16788
12109	6161
12109	5599
12109	5947
12109	3914
12109	8675
12109	12150
12109	5935
12109	1486
12109	7526
12109	4697
12109	14399
12109	10115
12109	3054
12109	5297
12109	3009
12109	15675
12109	1382
12109	2774
12109	3077
9904	9904
9904	6427
11847	11847
11847	4222
1750	1750
1750	6016
1750	10326
1750	1589
1750	13461
1750	7646
1750	3924
1750	2601
1750	13580
1750	7564
1750	5948
1750	14387
1750	8100
1750	14130
1750	1686
1750	6206
1750	3290
1750	7727
1750	15325
1750	13066
9019	9019
9019	15843
9019	11243
9019	15530
9019	11187
9019	10501
9019	8997
9019	15786
15784	15784
15784	11101
12945	12945
2541	2541
2541	5519
2541	14667
9438	9438
9438	14873
16232	16232
16232	11717
16232	11666
11750	11750
11896	11896
13842	13842
1963	1963
15701	15701
11105	11105
11105	10947
11105	2299
10531	10531
10531	1839
16742	16742
16742	14330
16742	4856
16742	4315
9435	9435
9435	2348
9435	9517
9435	9717
9435	9422
397	397
397	7971
397	11912
397	13148
397	9086
397	395
397	198
397	199
397	396
397	4005
397	126
397	2521
397	12066
397	7401
397	22
397	6830
397	23
397	329
397	196
397	918
397	12
15730	15730
15730	14615
15730	8059
2084	2084
2084	9005
2084	9766
2084	11069
9460	9460
5899	5899
5899	2464
5899	9347
5899	12912
5899	2268
5899	10648
5899	15969
5899	9258
5899	9801
5899	14827
5899	9273
8657	8657
8657	15679
8657	15910
9334	9334
9334	3503
9334	7132
9334	14817
9334	15950
9334	7156
9334	9788
7750	7750
6165	6165
8190	8190
6278	6278
6278	6174
6278	5419
6278	15716
8727	8727
8727	15232
8727	710
8727	2941
8727	6734
8727	12033
8727	6855
6850	6850
6850	5129
6850	6494
6850	3677
6850	3353
6850	4625
6850	4673
6850	6716
6850	15100
6850	10211
6850	10186
6850	3869
6850	16764
6850	2656
6850	4515
6850	3092
6850	5097
6850	16314
6850	4633
12605	12605
12605	6247
12605	10202
12605	2059
12605	3821
12605	6242
12605	6182
12605	14027
12605	13593
12605	8868
12605	13534
12605	7211
12605	6698
12605	9103
12605	2794
12605	6219
12605	13230
12605	14284
12605	14201
12605	6175
12605	8327
12605	1193
11449	11449
14261	14261
12736	12736
12736	4782
11943	11943
11943	9013
11943	14505
11943	4308
11943	7002
12655	12655
14055	14055
10682	10682
1868	1868
16124	16124
6861	6861
8527	8527
12356	12356
5460	5460
5460	12042
5460	9010
5460	7004
5460	15925
11442	11442
11442	1559
11442	12384
9066	9066
9066	11173
13573	13573
13573	10247
13573	16306
6627	6627
1890	1890
4311	4311
7543	7543
12034	12034
7565	7565
7565	13344
7565	8253
7565	7190
7565	10388
13531	13531
13531	14155
13531	1987
13531	4391
13391	13391
10889	10889
11908	11908
16182	16182
16182	2053
16182	4989
16182	10577
16182	11423
16182	2045
15651	15651
12036	12036
15733	15733
11056	11056
6176	6176
7812	7812
10342	10342
10342	9459
10342	8730
10342	6193
16594	16594
2413	2413
2413	3794
2413	122
2413	9118
2413	16700
2413	9330
2192	2192
14982	14982
178	178
11107	11107
11107	15833
11107	15827
11107	15829
11107	14801
11107	15777
11107	16154
11107	7510
11107	15373
11107	4972
11107	11740
11107	6960
11107	2229
11107	7082
11107	727
11107	6968
12430	12430
16106	16106
16106	2125
9652	9652
9652	8934
9652	1654
9652	14540
9652	7710
9652	13158
9652	3819
8320	8320
8320	12315
8320	12321
8320	9541
8320	15974
8320	11402
8320	7310
8320	13787
8320	8776
8320	5300
8320	6324
8320	907
8320	15212
8320	8728
8320	1982
8320	9850
8320	15335
8320	4049
8320	3991
8320	12662
8320	12206
8320	6334
8320	16397
8320	12085
8320	3982
8320	12766
8320	12730
8320	9311
8320	9337
8320	7043
8320	7506
8320	14634
8320	5628
8320	15753
8320	568
8320	13215
8320	7214
8320	3759
8320	4692
8320	12727
8320	8579
8320	8268
8320	585
8320	15218
8320	3988
8320	4027
8320	3039
8320	13660
8320	4577
8320	7011
13425	13425
10949	10949
3352	3352
3352	4433
11983	11983
5913	5913
3516	3516
3516	4371
3516	4361
3516	3932
3516	4367
3516	1765
3516	4358
3516	4565
3516	3950
3516	3933
3516	4354
3516	15161
15800	15800
8949	8949
8949	8954
8949	3971
8949	2472
8949	13282
8949	9196
16564	16564
12425	12425
12425	7594
12425	14405
12425	11327
11610	11610
1397	1397
1397	1794
1397	6519
2021	2021
2021	11887
2021	15594
2021	9596
2021	11129
2021	9145
2021	15696
11090	11090
11090	14740
11090	2258
11090	14957
12461	12461
12461	1429
12461	2989
12461	987
12461	7724
12461	5158
12461	14029
12461	6021
12461	16078
12461	7989
12461	9911
12461	16672
12461	8798
12461	3998
12461	9513
12461	1175
12461	3246
12461	539
12461	15318
12461	848
12461	4817
12461	4455
12461	14712
12461	3691
12461	7872
12461	7086
12461	16544
12461	6172
12461	13897
12461	3029
12461	13798
12461	6040
12461	12827
12461	2429
12461	6074
12461	2935
12461	1264
12461	13387
12461	1077
12461	131
12461	6092
12461	8331
12461	14206
12461	7807
12461	4685
12461	10886
12461	13792
12461	2579
12461	1104
12461	14592
12461	130
12461	8031
12461	6680
12461	3843
12461	9320
12461	7517
12461	3022
12461	7763
12461	6071
12461	7761
12461	9708
12461	8232
12461	12221
12461	2887
12461	6098
12461	7507
12461	6170
12461	7623
12461	6559
12461	6042
12461	4889
12461	6777
12461	6164
12461	6159
12461	14153
12461	9693
12461	13010
12461	13910
12461	15213
12461	15117
12461	4878
12461	16382
12461	3243
12461	914
12461	6064
12461	14441
12461	6069
12461	6031
12461	12015
12461	13419
12461	12864
12461	3216
12461	1568
12461	8892
12461	862
12461	9913
12461	6778
12461	16187
12461	333
842	842
1930	1930
1930	1929
1930	1906
11241	11241
11241	11656
11241	11557
11241	11583
11241	11802
9776	9776
9776	4961
9776	2540
9776	9772
15412	15412
9470	9470
320	320
320	6463
12031	12031
2971	2971
9669	9669
12738	12738
12738	14877
12738	9225
12738	1957
12738	6889
12738	7406
12738	7393
12738	6937
12738	6829
12738	5972
12738	12575
12738	15550
12738	14833
12738	16080
12738	9891
12738	6287
12738	1119
12738	671
12738	10494
12738	5942
12738	16128
12738	5535
12738	12564
12738	5563
12738	5674
12738	13988
12738	5462
12738	7736
12738	12693
12738	13672
12738	7110
12738	12729
12738	3356
12738	9228
12738	9697
12738	7601
7754	7754
1669	1669
1669	10511
1669	2729
1669	16183
1669	9252
1669	10952
1669	11263
1669	2087
1669	2494
1669	10510
1669	1837
1669	11047
1669	11676
1669	2221
1669	10792
1669	11462
1669	2482
1669	16195
1669	12003
1669	10241
1669	12291
1669	10624
1669	5186
1669	15234
1669	15604
1669	15217
1669	11851
1669	10492
1669	15458
1669	9283
1669	15871
1669	2478
1669	482
1669	8454
1669	2210
1669	1833
1669	10523
1669	9472
1669	11632
1669	14431
1669	11478
1669	8349
1669	14943
1669	1850
1669	16129
1669	12026
1669	2621
1669	10507
1669	16561
1669	4058
1669	10197
1669	15037
1669	1858
1669	10862
1669	15927
1669	16113
1669	9360
1669	9158
1669	15052
1669	10554
1669	2395
1669	9159
1669	3749
1669	15822
1669	10509
1669	11293
1669	4988
7487	7487
7487	13322
11132	11132
11132	11269
11132	2056
11132	9295
21	21
16456	16456
16456	7144
16456	12699
16456	115
15396	15396
15396	14549
15396	4877
15396	3484
11889	11889
15363	15363
15363	14739
15363	14756
15363	14761
15363	14733
15363	14754
15363	14743
15363	14759
15363	14781
15363	14768
15363	14741
10781	10781
9948	9948
3585	3585
277	277
3294	3294
3294	15320
3294	2407
3294	2408
3294	7325
3294	12359
3294	12818
3294	498
3294	5338
3294	7367
3294	5613
3294	2030
3294	4807
3294	13571
3294	16567
3294	9760
3294	13410
3294	12625
3294	13030
3294	9998
3294	16357
3294	7942
3294	8132
3294	9448
3294	9658
3294	831
3294	8120
3294	4194
3294	5648
3294	9446
3294	9475
3294	634
3294	10467
3294	6692
3294	993
3294	2547
3294	5842
3294	15945
3294	6503
3294	13639
3294	9474
3294	12000
3294	12443
3294	14137
3294	14639
3294	13868
3294	1621
3294	2389
3294	11200
3294	7566
3294	10079
3294	10000
3294	6153
3294	13732
3294	9279
3294	3822
3294	935
3294	9452
3294	16768
3294	14551
3294	4765
3294	8165
3294	8510
3294	12377
3294	15771
3294	1257
3294	5609
3294	6925
3294	3251
3294	5836
3294	8515
3294	298
3294	15752
3294	16479
3294	16773
3294	13228
3294	12869
3294	7222
3294	4161
3294	6634
10172	10172
10172	4905
10172	1344
10172	1663
10172	7392
10172	12207
10172	1184
10172	6338
10172	13975
10172	13445
10172	15351
10172	2973
10172	1811
10172	7597
10172	1585
10172	6061
10172	14404
10172	3608
15921	15921
15921	9665
15921	15653
11770	11770
16058	16058
9373	9373
9208	9208
9208	5465
9208	2640
9208	14081
9208	10879
9208	9184
7059	7059
7059	12884
7059	1727
959	959
8199	8199
8199	8778
9398	9398
9398	9526
9398	15398
9398	2218
9398	9533
9398	15935
9398	15896
9398	11007
15003	15003
15003	14771
15003	15008
15003	14753
15003	14758
15003	14763
15003	14774
15003	2434
15003	13436
15003	14747
15003	14766
15003	1863
15003	16507
16024	16024
16024	9093
9677	9677
9536	9536
14704	14704
15600	15600
2129	2129
6386	6386
6386	11556
6386	10361
6386	9317
6386	6667
6386	6436
6386	13117
6386	4947
10866	10866
10866	14579
10748	10748
1976	1976
1976	16185
1976	2063
1976	15626
3419	3419
3419	3734
3419	4757
15064	15064
15064	9650
16142	16142
10824	10824
10824	3787
10824	14035
10824	12999
10824	7159
10824	13821
10824	12445
10824	13361
10824	5191
10824	6637
10824	7684
10824	6752
10824	12432
10824	7340
10824	9444
10824	14183
10824	792
10824	15132
10824	1022
10824	10195
10824	16524
10824	1377
10824	16908
10824	13587
10824	5370
10824	14503
10824	6451
10824	16739
10824	13795
10824	3346
10824	16806
10824	723
10824	1450
10824	13751
10824	4493
10824	8229
10824	6523
10824	7137
10824	9655
10824	12180
10824	8750
10824	1814
10824	684
10824	8392
10824	12292
10824	11114
10824	14269
10824	13668
10824	8294
10824	2949
10824	5766
10824	15359
10824	3928
10824	8101
10824	15911
10824	16513
10824	1981
10824	1210
10824	5678
10824	7775
10824	2490
10824	4678
10824	10412
10824	1793
10824	9634
10824	8027
10824	12389
10824	2421
10824	5804
10824	5579
10824	2419
10824	4503
10824	10304
10824	6207
10824	11432
10824	13908
10824	13206
10824	14598
10824	13273
10824	6466
10824	11538
10824	5837
10824	1520
10824	14039
10824	698
10824	2452
10824	3567
10824	7820
10824	3324
10824	2307
10824	3367
10824	4910
10824	999
10824	12938
10824	13701
10824	3120
10824	4275
10824	10721
10824	12083
10824	16048
10824	8405
10824	4681
10824	13814
10824	10989
10824	12914
10824	9210
10824	12591
10824	15840
10824	15788
10824	15849
10824	15467
10824	11719
10824	10690
10824	8217
10824	10553
10824	10863
10824	2099
10824	1164
10824	15850
10824	1871
10824	16451
10824	3133
10824	2854
10824	11134
10824	8516
10824	6875
10824	11657
10824	6535
10824	656
10824	13853
10824	11206
10824	6843
10824	1403
10824	10706
10824	6915
10824	5493
10824	9965
10824	5785
10824	13005
10824	16033
10824	7117
10824	14164
10824	5153
10824	2703
10824	11122
10824	3337
10824	9047
10824	4201
10824	8593
10824	1365
10824	8646
10824	1395
10824	7014
10824	10699
10824	6126
10824	7520
10824	16493
10824	13807
10824	16149
10824	6785
10824	8197
10824	6106
10824	1836
10824	16478
10824	4477
10824	3414
10824	8248
10824	8161
10824	892
10824	11144
10824	11204
10824	14831
10824	11148
10824	11149
10824	11201
10824	13625
10824	10722
10824	2901
10824	2217
10824	9610
10824	11490
10824	9607
10824	9668
10824	10683
10824	11139
10824	16005
10824	15844
10824	16165
10824	2953
10824	861
10824	868
10824	15880
10824	1357
10824	1603
10824	14371
10824	13670
10824	4111
10824	6283
10824	4283
10824	7725
10824	15853
10824	9799
10824	15883
10824	10900
10824	6517
10824	15466
10824	12392
10824	5077
10824	12919
10824	12520
10824	12388
10824	9840
10824	13952
10824	8832
10824	8894
10824	8362
10824	2267
10824	9497
10824	16044
10824	16832
10824	14819
10824	13125
10824	15444
10824	11396
10824	6985
10824	14519
10824	15477
10824	16495
10824	10695
10824	12351
10824	10703
10824	11150
10824	3997
10824	5988
10824	9704
10824	15702
10824	1848
10824	14765
10824	9119
10824	16022
9524	9524
15358	15358
15358	11805
15358	7521
15358	6964
15358	5123
15358	6967
15358	4703
15358	11178
15358	7509
15358	7514
15358	11199
15358	7003
15358	10400
15358	10839
15358	3375
15358	6677
15358	10847
15358	11789
989	989
989	13340
6657	6657
11312	11312
14782	14782
8984	8984
2028	2028
11257	11257
11257	5695
11257	15475
14988	14988
14988	10596
14988	272
14988	15978
14988	401
14988	271
14988	2549
14988	402
14988	204
12095	12095
14643	14643
14643	1566
16702	16702
16702	9044
11636	11636
9338	9338
1185	1185
1185	7021
1185	13179
1185	6533
1185	6944
1185	12803
1185	99
1185	16394
1185	1229
1185	8357
1185	1539
1185	14542
1185	6767
1185	14453
1185	361
1185	884
1185	12505
1185	51
1185	362
1185	8761
1185	12040
1185	8660
3036	3036
3036	13362
3036	16090
3036	13492
3036	7722
13827	13827
13827	16176
13827	16173
16619	16619
16133	16133
16133	16065
16133	12763
2975	2975
13098	13098
13098	11236
13098	16178
13098	6578
13098	10218
13098	1817
13098	9625
13098	9608
13098	4763
13098	5769
13098	5435
13098	2525
13098	13163
13098	4084
13098	1248
13098	6235
13098	10522
13098	12578
13098	7131
13098	12676
13098	650
13098	8962
13098	8313
13098	14865
13098	4786
13098	105
13098	15248
13098	13610
13098	4540
13098	2733
13098	8281
13098	7363
13098	12570
13098	10688
13098	8537
13098	11087
13098	13044
13098	10118
13098	429
13098	428
13098	15319
13098	13060
13098	7155
13098	11742
13098	13055
13098	12178
13098	8512
13098	302
13098	13094
13098	11054
13098	6639
13098	10154
13098	12726
13098	10163
13098	486
13098	8906
13098	5621
13098	14458
13098	5471
13098	9057
13098	11825
13098	9780
13098	9402
13098	9771
13098	9410
13098	10739
13098	3802
13098	3317
13098	3333
13098	1484
13098	8802
13098	3550
13098	2634
13098	7797
13098	2872
13098	3919
13098	16366
13098	6902
13098	6380
13098	13009
13098	3636
13098	492
13098	5827
13098	1594
804	804
804	16682
804	7078
804	10283
804	7513
804	7505
804	6974
804	15231
804	1653
804	6593
804	7062
804	7357
804	5847
804	15236
804	9037
804	7502
804	7580
804	15205
804	5984
804	7076
804	15645
804	2294
804	7235
804	6371
804	4281
804	7709
804	3872
804	5429
804	5261
804	12967
804	11871
804	3989
804	4333
804	7033
7427	7427
7427	10104
7427	14171
12642	12642
5546	5546
10618	10618
10618	12004
10618	16043
10618	11109
7209	7209
7209	10356
16127	16127
16127	16140
14260	14260
14260	7642
14260	12664
14260	6602
14260	4181
14260	132
14260	14630
14260	10228
14260	6088
14260	3911
14260	14619
14260	14580
14260	5292
14260	133
14260	7300
14260	7452
14260	11578
14260	7447
14260	11585
14260	1307
14260	8451
14260	619
14260	1047
14260	4410
14260	3215
14260	3777
14260	7448
14260	5940
14260	11441
14260	14267
14260	9979
14260	5473
14260	3791
14260	1494
14260	2134
14260	11508
14260	6435
14260	5262
14260	13092
14260	84
14260	1416
14260	9230
14260	11948
14260	275
14260	6142
14260	5319
14260	957
14260	5232
14260	7257
14260	13680
14260	15295
